time,open,high,low,close
2024-01-02T11:00:00,155.4978,155.54921,155.45333,155.50184
2024-01-02T11:15:00,155.49232,155.59427,155.39364,155.41481
2024-01-02T11:30:00,155.44246,155.51873,155.34301,155.4673
2024-01-02T11:45:00,155.46343,155.55148,155.34757,155.40264
2024-01-02T12:00:00,155.42114,155.48572,155.36312,155.41652
2024-01-02T12:15:00,155.43038,155.46259,155.32817,155.43983
2024-01-02T12:30:00,155.41503,155.52083,155.38577,155.44853
2024-01-02T12:45:00,155.45515,155.50063,155.45171,155.49334
2024-01-02T13:00:00,155.47425,155.49971,155.37851,155.41976
2024-01-02T13:15:00,155.44258,155.52672,155.40943,155.41062
2024-01-02T13:30:00,155.4375,155.44777,155.35109,155.39833
2024-01-02T13:45:00,155.41382,155.49669,155.33631,155.41503
2024-01-02T14:00:00,155.4326,155.44377,155.40601,155.43213
2024-01-02T14:15:00,155.42051,155.49029,155.36371,155.43092
2024-01-02T14:30:00,155.42645,155.51596,155.38675,155.47757
2024-01-02T14:45:00,155.46382,155.49399,155.44934,155.45794
2024-01-02T15:00:00,155.43511,155.49942,155.34365,155.37249
2024-01-02T15:15:00,155.35547,155.41358,155.26852,155.41019
2024-01-02T15:30:00,155.41166,155.44562,155.3996,155.40853
2024-01-02T15:45:00,155.39218,155.41372,155.39049,155.40289
2024-01-02T16:00:00,155.38935,155.50627,155.32295,155.4508
2024-01-02T16:15:00,155.42838,155.53259,155.36947,155.51183
2024-01-02T16:30:00,155.51627,155.5726,155.46342,155.48355
2024-01-02T16:45:00,155.45663,155.56956,155.3993,155.53927
2024-01-02T17:00:00,155.53331,155.5422,155.45778,155.46231
2024-01-02T17:15:00,155.44126,155.5088,155.4048,155.50817
2024-01-02T17:30:00,155.48527,155.57701,155.41251,155.54258
2024-01-02T17:45:00,155.52613,155.58883,155.47206,155.52376
2024-01-02T18:00:00,155.54537,155.66417,155.50872,155.60526
2024-01-02T18:15:00,155.61184,155.70065,155.49813,155.54021
2024-01-02T18:30:00,155.52287,155.60212,155.50403,155.52108
2024-01-02T18:45:00,155.49558,155.4959,155.44152,155.47381
2024-01-02T19:00:00,155.46129,155.48907,155.37645,155.45562
2024-01-02T19:15:00,155.45286,155.53535,155.34199,155.49432
2024-01-02T19:30:00,155.50183,155.58117,155.38979,155.47115
2024-01-02T19:45:00,155.47382,155.55154,155.36481,155.51917
2024-01-02T20:00:00,155.49345,155.51336,155.45654,155.4991
2024-01-02T20:15:00,155.50325,155.53788,155.48833,155.52245
2024-01-02T20:30:00,155.53444,155.64756,155.47438,155.5599
2024-01-02T20:45:00,155.53472,155.53951,155.48288,155.50113
2024-01-02T21:00:00,155.48615,155.49711,155.37072,155.47638
2024-01-02T21:15:00,155.48089,155.59499,155.36094,155.51829
2024-01-02T21:30:00,155.50446,155.50928,155.4137,155.45867
2024-01-02T21:45:00,155.46777,155.57769,155.44599,155.52308
2024-01-02T22:00:00,155.53117,155.59017,155.52022,155.54456
2024-01-02T22:15:00,155.53456,155.61497,155.43163,155.4921
2024-01-02T22:30:00,155.50372,155.5383,155.39029,155.51071
2024-01-02T22:45:00,155.51372,155.56829,155.47597,155.50582
2024-01-02T23:00:00,155.53403,155.58253,155.47228,155.58122
2024-01-02T23:15:00,155.59068,155.65579,155.54109,155.56261
2024-01-02T23:30:00,155.55431,155.64509,155.47926,155.60529
2024-01-02T23:45:00,155.5875,155.65341,155.47618,155.55383
2024-01-03T00:00:00,155.56572,155.58029,155.44894,155.52892
2024-01-03T00:15:00,155.51328,155.53228,155.44718,155.49418
2024-01-03T00:30:00,155.46977,155.58884,155.36022,155.46571
2024-01-03T00:45:00,155.44276,155.54262,155.38296,155.49737
2024-01-03T01:00:00,155.4979,155.53071,155.39774,155.52809
2024-01-03T01:15:00,155.51271,155.57886,155.46668,155.5701
2024-01-03T01:30:00,155.57059,155.67611,155.46691,155.5247
2024-01-03T01:45:00,155.5421,155.59189,155.42999,155.5122
2024-01-03T02:00:00,155.53143,155.56537,155.4956,155.53655
2024-01-03T02:15:00,155.56649,155.62524,155.54865,155.5899
2024-01-03T02:30:00,155.58061,155.64684,155.5154,155.57525
2024-01-03T02:45:00,155.56456,155.58719,155.48086,155.54166
2024-01-03T03:00:00,155.52567,155.61874,155.52044,155.59364
2024-01-03T03:15:00,155.60596,155.70333,155.55963,155.655
2024-01-03T03:30:00,155.67424,155.79194,155.6148,155.62136
2024-01-03T03:45:00,155.6215,155.69232,155.51714,155.67028
2024-01-03T04:00:00,155.6667,155.72981,155.61187,155.69708
2024-01-03T04:15:00,155.69168,155.77025,155.67315,155.71874
2024-01-03T04:30:00,155.74689,155.78752,155.66377,155.74418
2024-01-03T04:45:00,155.76529,155.86757,155.66217,155.74022
2024-01-03T05:00:00,155.72922,155.81547,155.6381,155.79283
2024-01-03T05:15:00,155.76499,155.7732,155.68925,155.76656
2024-01-03T05:30:00,155.79641,155.88602,155.74433,155.75828
2024-01-03T05:45:00,155.7663,155.87101,155.71306,155.82268
2024-01-03T06:00:00,155.84688,155.8524,155.75135,155.78099
2024-01-03T06:15:00,155.77348,155.79095,155.70974,155.7557
2024-01-03T06:30:00,155.77325,155.79365,155.76378,155.78979
2024-01-03T06:45:00,155.79698,155.82588,155.68744,155.70725
2024-01-03T07:00:00,155.70492,155.7354,155.67428,155.67485
2024-01-03T07:15:00,155.69313,155.80128,155.61182,155.64175
2024-01-03T07:30:00,155.63825,155.67972,155.56774,155.63929
2024-01-03T07:45:00,155.63475,155.66476,155.53331,155.5595
2024-01-03T08:00:00,155.55258,155.61056,155.52411,155.57356
2024-01-03T08:15:00,155.57805,155.69717,155.54262,155.69376
2024-01-03T08:30:00,155.70325,155.73619,155.63534,155.70451
2024-01-03T08:45:00,155.71919,155.72507,155.64642,155.68549
2024-01-03T09:00:00,155.70974,155.74408,155.61387,155.69292
2024-01-03T09:15:00,155.68406,155.76045,155.60955,155.71182
2024-01-03T09:30:00,155.72508,155.80418,155.62448,155.73738
2024-01-03T09:45:00,155.76158,155.83914,155.72451,155.77504
2024-01-03T10:00:00,155.77982,155.8677,155.769,155.79813
2024-01-03T10:15:00,155.81298,155.83405,155.79712,155.81704
2024-01-03T10:30:00,155.84533,155.90903,155.73571,155.87965
2024-01-03T10:45:00,155.86507,155.96403,155.80725,155.93369
2024-01-03T11:00:00,155.94848,155.98913,155.93466,155.98711
2024-01-03T11:15:00,155.96555,156.08153,155.86234,156.02108
2024-01-03T11:30:00,156.04988,156.16595,155.95333,156.0311
2024-01-03T11:45:00,156.04854,156.05021,155.98415,156.0142
2024-01-03T12:00:00,156.02457,156.10525,155.95442,156.07846
2024-01-03T12:15:00,156.10488,156.11788,156.07682,156.07785
2024-01-03T12:30:00,156.1009,156.16827,155.99107,156.0303
2024-01-03T12:45:00,156.00409,156.10295,155.89497,155.95782
2024-01-03T13:00:00,155.95232,155.96909,155.83876,155.87843
2024-01-03T13:15:00,155.87799,155.88965,155.77152,155.78754
2024-01-03T13:30:00,155.78476,155.86522,155.69559,155.85606
2024-01-03T13:45:00,155.8512,155.94028,155.83266,155.87731
2024-01-03T14:00:00,155.85325,155.91197,155.80428,155.90675
2024-01-03T14:15:00,155.87871,155.92318,155.82551,155.91835
2024-01-03T14:30:00,155.93967,155.9516,155.85739,155.90868
2024-01-03T14:45:00,155.93735,155.9804,155.88958,155.90682
2024-01-03T15:00:00,155.88415,155.98591,155.82958,155.93319
2024-01-03T15:15:00,155.94169,156.01335,155.93913,155.99753
2024-01-03T15:30:00,155.98214,155.99725,155.91439,155.92008
2024-01-03T15:45:00,155.93598,155.96084,155.91007,155.95423
2024-01-03T16:00:00,155.94394,155.96165,155.83588,155.83623
2024-01-03T16:15:00,155.85774,155.8751,155.84214,155.8504
2024-01-03T16:30:00,155.83087,155.9102,155.82778,155.829
2024-01-03T16:45:00,155.8464,155.87495,155.80755,155.81929
2024-01-03T17:00:00,155.79244,155.88144,155.72931,155.84275
2024-01-03T17:15:00,155.84133,155.93469,155.77974,155.79663
2024-01-03T17:30:00,155.79686,155.91031,155.79166,155.88459
2024-01-03T17:45:00,155.90661,155.96919,155.85165,155.96496
2024-01-03T18:00:00,155.93861,155.99609,155.89041,155.96292
2024-01-03T18:15:00,155.96233,156.0715,155.95351,155.96304
2024-01-03T18:30:00,155.96954,155.97742,155.93654,155.96242
2024-01-03T18:45:00,155.96532,156.00435,155.84597,155.93
2024-01-03T19:00:00,155.92722,155.99987,155.91532,155.97466
2024-01-03T19:15:00,155.99582,156.07393,155.90355,156.02637
2024-01-03T19:30:00,156.00927,156.06346,155.98185,156.00951
2024-01-03T19:45:00,156.00672,156.05664,155.99531,156.02148
2024-01-03T20:00:00,156.03139,156.0763,156.01307,156.07144
2024-01-03T20:15:00,156.04546,156.14528,156.03428,156.04499
2024-01-03T20:30:00,156.05932,156.15673,155.99256,156.08884
2024-01-03T20:45:00,156.09254,156.13209,156.07787,156.09704
2024-01-03T21:00:00,156.10696,156.197,156.00279,156.14283
2024-01-03T21:15:00,156.17093,156.24298,156.12873,156.19476
2024-01-03T21:30:00,156.17752,156.25633,156.15061,156.16205
2024-01-03T21:45:00,156.18278,156.22688,156.09126,156.16912
2024-01-03T22:00:00,156.18756,156.28897,156.07061,156.24933
2024-01-03T22:15:00,156.25614,156.33326,156.25299,156.32757
2024-01-03T22:30:00,156.34734,156.37943,156.32569,156.36345
2024-01-03T22:45:00,156.35199,156.39277,156.35126,156.38737
2024-01-03T23:00:00,156.39135,156.43944,156.37432,156.41556
2024-01-03T23:15:00,156.3874,156.47693,156.36158,156.41001
2024-01-03T23:30:00,156.40046,156.44487,156.31387,156.41563
2024-01-03T23:45:00,156.41969,156.42988,156.41338,156.41597
2024-01-04T00:00:00,156.42304,156.50392,156.39039,156.46554
2024-01-04T00:15:00,156.46468,156.51773,156.4319,156.49669
2024-01-04T00:30:00,156.47352,156.52511,156.43953,156.4976
2024-01-04T00:45:00,156.4968,156.57685,156.49135,156.52514
2024-01-04T01:00:00,156.5311,156.53202,156.49493,156.50277
2024-01-04T01:15:00,156.481,156.51166,156.44163,156.44217
2024-01-04T01:30:00,156.45699,156.47807,156.41136,156.4583
2024-01-04T01:45:00,156.45832,156.55832,156.36158,156.37576
2024-01-04T02:00:00,156.39746,156.40254,156.39521,156.40196
2024-01-04T02:15:00,156.42369,156.49278,156.35488,156.45272
2024-01-04T02:30:00,156.44778,156.4616,156.44528,156.45058
2024-01-04T02:45:00,156.46866,156.54283,156.36882,156.52887
2024-01-04T03:00:00,156.50416,156.6055,156.47496,156.55183
2024-01-04T03:15:00,156.55327,156.60076,156.51604,156.5448
2024-01-04T03:30:00,156.53479,156.55496,156.47353,156.48281
2024-01-04T03:45:00,156.48341,156.59212,156.44148,156.55105
2024-01-04T04:00:00,156.57019,156.668,156.54184,156.56031
2024-01-04T04:15:00,156.54215,156.61444,156.45092,156.55811
2024-01-04T04:30:00,156.53874,156.63148,156.47944,156.59415
2024-01-04T04:45:00,156.60974,156.66361,156.49884,156.59185
2024-01-04T05:00:00,156.59997,156.67491,156.49626,156.60831
2024-01-04T05:15:00,156.58737,156.59556,156.5343,156.55286
2024-01-04T05:30:00,156.53934,156.54608,156.47846,156.49945
2024-01-04T05:45:00,156.49656,156.50339,156.39676,156.40494
2024-01-04T06:00:00,156.42679,156.52943,156.35299,156.44246
2024-01-04T06:15:00,156.44022,156.50674,156.3452,156.48992
2024-01-04T06:30:00,156.4869,156.58408,156.40868,156.46508
2024-01-04T06:45:00,156.46362,156.48172,156.45619,156.45883
2024-01-04T07:00:00,156.48278,156.52399,156.39706,156.46111
2024-01-04T07:15:00,156.44146,156.47119,156.38893,156.42507
2024-01-04T07:30:00,156.42644,156.44549,156.3817,156.39974
2024-01-04T07:45:00,156.39427,156.43487,156.32252,156.41119
2024-01-04T08:00:00,156.42003,156.42794,156.40869,156.42175
2024-01-04T08:15:00,156.4088,156.49565,156.33001,156.48013
2024-01-04T08:30:00,156.50253,156.54253,156.4326,156.44815
2024-01-04T08:45:00,156.43914,156.55526,156.35532,156.43369
2024-01-04T09:00:00,156.43939,156.55195,156.40224,156.45863
2024-01-04T09:15:00,156.47613,156.57372,156.39572,156.54327
2024-01-04T09:30:00,156.5576,156.63985,156.49443,156.58837
2024-01-04T09:45:00,156.58378,156.6272,156.54027,156.55594
2024-01-04T10:00:00,156.53879,156.65251,156.48044,156.51942
2024-01-04T10:15:00,156.49767,156.50693,156.39634,156.40753
2024-01-04T10:30:00,156.42378,156.52399,156.31774,156.32552
2024-01-04T10:45:00,156.31573,156.40769,156.3,156.34057
2024-01-04T11:00:00,156.3203,156.42006,156.22777,156.38335
2024-01-04T11:15:00,156.36328,156.4158,156.31397,156.38284
2024-01-04T11:30:00,156.3671,156.4204,156.3329,156.3984
2024-01-04T11:45:00,156.39533,156.45942,156.3582,156.44004
2024-01-04T12:00:00,156.43819,156.5384,156.39404,156.53077
2024-01-04T12:15:00,156.55983,156.61524,156.52602,156.56009
2024-01-04T12:30:00,156.56174,156.67769,156.46371,156.63516
2024-01-04T12:45:00,156.61347,156.64347,156.53653,156.63
2024-01-04T13:00:00,156.63328,156.64559,156.53177,156.62865
2024-01-04T13:15:00,156.61575,156.70733,156.58302,156.69555
2024-01-04T13:30:00,156.6744,156.72689,156.56083,156.5977
2024-01-04T13:45:00,156.59477,156.63672,156.59157,156.59397
2024-01-04T14:00:00,156.59409,156.62238,156.47475,156.5301
2024-01-04T14:15:00,156.50179,156.61349,156.40109,156.53914
2024-01-04T14:30:00,156.55662,156.57314,156.5222,156.56446
2024-01-04T14:45:00,156.57623,156.59288,156.49156,156.53702
2024-01-04T15:00:00,156.50733,156.51684,156.47662,156.5102
2024-01-04T15:15:00,156.51313,156.6004,156.4498,156.46654
2024-01-04T15:30:00,156.45383,156.48997,156.4481,156.46567
2024-01-04T15:45:00,156.48331,156.53816,156.47001,156.5317
2024-01-04T16:00:00,156.5375,156.53947,156.47566,156.4911
2024-01-04T16:15:00,156.46971,156.52122,156.39593,156.42607
2024-01-04T16:30:00,156.42107,156.50079,156.41079,156.49851
2024-01-04T16:45:00,156.47257,156.5357,156.41169,156.53425
2024-01-04T17:00:00,156.5375,156.58436,156.48108,156.54673
2024-01-04T17:15:00,156.57559,156.60603,156.57364,156.59918
2024-01-04T17:30:00,156.58987,156.67782,156.51448,156.6405
2024-01-04T17:45:00,156.65461,156.69451,156.64929,156.67398
2024-01-04T18:00:00,156.69279,156.7138,156.5993,156.6525
2024-01-04T18:15:00,156.66422,156.74003,156.56684,156.57777
2024-01-04T18:30:00,156.59434,156.64926,156.55913,156.56308
2024-01-04T18:45:00,156.54505,156.55007,156.43304,156.49336
2024-01-04T19:00:00,156.52271,156.58787,156.49231,156.56429
2024-01-04T19:15:00,156.54576,156.5886,156.45206,156.57027
2024-01-04T19:30:00,156.56019,156.57513,156.51603,156.56859
2024-01-04T19:45:00,156.58319,156.69055,156.5368,156.68651
2024-01-04T20:00:00,156.68628,156.74598,156.57536,156.66396
2024-01-04T20:15:00,156.68203,156.76928,156.67256,156.73083
2024-01-04T20:30:00,156.75017,156.81563,156.71163,156.71995
2024-01-04T20:45:00,156.72961,156.76639,156.65729,156.70378
2024-01-04T21:00:00,156.71517,156.75735,156.71008,156.75121
2024-01-04T21:15:00,156.74236,156.86214,156.70942,156.85909
2024-01-04T21:30:00,156.88596,156.89497,156.80946,156.84053
2024-01-04T21:45:00,156.85859,156.94012,156.74426,156.77222
2024-01-04T22:00:00,156.77868,156.87244,156.7745,156.78109
2024-01-04T22:15:00,156.7978,156.84176,156.75186,156.80285
2024-01-04T22:30:00,156.80916,156.89065,156.6953,156.76797
2024-01-04T22:45:00,156.78376,156.85263,156.72022,156.77292
2024-01-04T23:00:00,156.7819,156.81185,156.76828,156.80033
2024-01-04T23:15:00,156.80028,156.84671,156.73288,156.76268
2024-01-04T23:30:00,156.74829,156.80185,156.62873,156.67817
2024-01-04T23:45:00,156.70316,156.7621,156.68844,156.75126
2024-01-05T00:00:00,156.74838,156.85622,156.69497,156.70913
2024-01-05T00:15:00,156.72004,156.8215,156.68169,156.73026
2024-01-05T00:30:00,156.70416,156.76922,156.5972,156.74365
2024-01-05T00:45:00,156.75636,156.86764,156.67984,156.8289
2024-01-05T01:00:00,156.82942,156.84399,156.8053,156.81068
2024-01-05T01:15:00,156.8281,156.83125,156.76162,156.78731
2024-01-05T01:30:00,156.80553,156.87172,156.73209,156.74413
2024-01-05T01:45:00,156.73269,156.85264,156.64642,156.75483
2024-01-05T02:00:00,156.77098,156.86978,156.76213,156.86681
2024-01-05T02:15:00,156.87535,156.92934,156.79373,156.84045
2024-01-05T02:30:00,156.86313,156.95676,156.78636,156.81736
2024-01-05T02:45:00,156.84534,156.89725,156.73605,156.74499
2024-01-05T03:00:00,156.72244,156.7408,156.70268,156.71498
2024-01-05T03:15:00,156.72754,156.76906,156.61463,156.75283
2024-01-05T03:30:00,156.77359,156.80366,156.69738,156.75593
2024-01-05T03:45:00,156.73344,156.76977,156.66942,156.71986
