time,open,high,low,close
2024-01-04T19:15:00,156.54576,156.5886,156.45206,156.57027
2024-01-04T19:30:00,156.56019,156.57513,156.51603,156.56859
2024-01-04T19:45:00,156.58319,156.69055,156.5368,156.68651
2024-01-04T20:00:00,156.68628,156.74598,156.57536,156.66396
2024-01-04T20:15:00,156.68203,156.76928,156.67256,156.73083
2024-01-04T20:30:00,156.75017,156.81563,156.71163,156.71995
2024-01-04T20:45:00,156.72961,156.76639,156.65729,156.70378
2024-01-04T21:00:00,156.71517,156.75735,156.71008,156.75121
2024-01-04T21:15:00,156.74236,156.86214,156.70942,156.85909
2024-01-04T21:30:00,156.88596,156.89497,156.80946,156.84053
2024-01-04T21:45:00,156.85859,156.94012,156.74426,156.77222
2024-01-04T22:00:00,156.77868,156.87244,156.7745,156.78109
2024-01-04T22:15:00,156.7978,156.84176,156.75186,156.80285
2024-01-04T22:30:00,156.80916,156.89065,156.6953,156.76797
2024-01-04T22:45:00,156.78376,156.85263,156.72022,156.77292
2024-01-04T23:00:00,156.7819,156.81185,156.76828,156.80033
2024-01-04T23:15:00,156.80028,156.84671,156.73288,156.76268
2024-01-04T23:30:00,156.74829,156.80185,156.62873,156.67817
2024-01-04T23:45:00,156.70316,156.7621,156.68844,156.75126
2024-01-05T00:00:00,156.74838,156.85622,156.69497,156.70913
2024-01-05T00:15:00,156.72004,156.8215,156.68169,156.73026
2024-01-05T00:30:00,156.70416,156.76922,156.5972,156.74365
2024-01-05T00:45:00,156.75636,156.86764,156.67984,156.8289
2024-01-05T01:00:00,156.82942,156.84399,156.8053,156.81068
2024-01-05T01:15:00,156.8281,156.83125,156.76162,156.78731
2024-01-05T01:30:00,156.80553,156.87172,156.73209,156.74413
2024-01-05T01:45:00,156.73269,156.85264,156.64642,156.75483
2024-01-05T02:00:00,156.77098,156.86978,156.76213,156.86681
2024-01-05T02:15:00,156.87535,156.92934,156.79373,156.84045
2024-01-05T02:30:00,156.86313,156.95676,156.78636,156.81736
2024-01-05T02:45:00,156.84534,156.89725,156.73605,156.74499
2024-01-05T03:00:00,156.72244,156.7408,156.70268,156.71498
2024-01-05T03:15:00,156.72754,156.76906,156.61463,156.75283
2024-01-05T03:30:00,156.77359,156.80366,156.69738,156.75593
2024-01-05T03:45:00,156.73344,156.76977,156.66942,156.71986
